codigo_estructura,potencia,tipo,potencia2,porcentaje_perdida,doblenivel,descripcion_larga,desc_nemot,perdidas_w,perdidas2_w
POO5004,,,0,0,,Poste Hormigón armado Rectangular de 16m carga de rotura 500kg,PO0-0HR16_500,,
APO0744,115,C,0,10,,Lum. 240 V Led 115 W en fachada con red subt hilo piloto pot. cte. C,APD-0ALCL115PC,11.5,
TRR0228,192.5,C,0,0,,Transformador 34.5 kV 3F conv. 192.5 kVA en poste,TRR-3C192.5,,
TRT0492,3000,C,0,0,,Transformador 13 kV 3F conv. 3000 kVA en cámara,TRT-3O3000,0,0
COO0337,,,0,0,,Conductor Semiaislado o Ecológico Clase 15kV Al 266.8 MCM,CO0-0F266.8,,
SSV0064,,,0,0,,"Secc. red subt. 22kV 3F con int.  redes subt, 6 vías, 200A",SSV-3I6_200,,
SDD0098,14,,,,,SGDA 240V 1F Fotovoltaica de 14kW,SDD-1F14,,
ESS0120,,,0,0,,Est. 6 kV 3F Semicentrada Retención deriv. 2F Centrada Pasante,ESS-3SR+2CP,,
COO0322,,,0,0,,Conductor Al. Preensamblado 3x70 + Nx50 mm²,CO0-0T3X70(50),,
APO0927,220,C,0,10,,Lum. 240 V Led 220 W en poste con red preen hilo piloto pot. cte. C,APD-0OLCL220PC,22,
ESR0103,,,0,0,,Est. 34.5 kV 3F Bandera Angular deriv. 3F Bandera Retención,ESR-3BA+3BR,,
SDD0128,1.62,,,,,SGDA 220V 2F Fotovoltaica de 1.62kW,SDD-2F1.62,,
COO0390,,,0,0,,Conductor TTU Al #250 MCM,CO0-0M250,,
TUS0019,50,C,0,0,,Transformador  6kV 3F sumerg.  50 kVA,TUS-3S50,,
SSS0069,,,0,0,,"Secc. red subt. 6kV 3F,  celda, interconexión, 600A, 150 BIL",SSS-3EI600_150,,
ESN0009,,,0,0,,Est. 69 kV 3F Angular doble circuito a 90° con aisladores tipo disco,ESN-2BN,,
ESD0038,,,0,0,,Est. 240V Preensamblado Doble retención con 2 conduct.,ESD-1PD2,,
SSD0001,,,0,0,,Secc. red subt. 220 V 2F con interruptor termomagnético 15 A,SSD-2N15,,
SPV0055,,,0,0,,Secc. 22kV 2F con seccionador fus. unipolar cerrado 100A,SPV-2D100,,
ESS0067,,,0,0,,Est. 6 kV 3F Centrada Doble Retención deriv. 2F Centrada Retención,ESS-3CD+2CR,,
ESD0006,,,0,0,,Est. 240V 4 vías Vertical Doble retención,ESD-4ED,,
SPS0117,,,0,0,,Secc. 6kV 3F con reconectador 600A BIL 75,SPS-3R600_75,,
MEC0013,,,0,0,,Medidor 120V 1F2H - Masivo Electrónico. Energía Activa - 100 A_ Forma 13A,MEC-1E100_13A,,
TRV0334,52.5,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 52.5 kVA en cámara,TRV-1V52.5,,
APO0777,240,C,0,10,,Lum. 240 V Led 240 W en poste con red aerea Autocontrolada pot. cte. C,APD-0PLCL240AC,24,
TRT0176,267,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 267 KVA en cámara,TRT-3I267,,
COO0384,,,0,0,,Conductor TTU Al #4 AWG,CO0-0M4,,
TRT0057,600,C,0,0,,Transformador 13 kV 3F Pedestal o Padmounted 600KVA,TRT-3P600,,
TRT0327,500,C,0,0,,Transformador 13 kV 1F conv. 500 kVA en poste,TRT-1C500,,
SPV0033,,,0,0,,Secc. 22kV 3F con seccionador de cuchilla 300A,SPV-3C300,,
APO0420,1000,C,0,12,,Proy. 240 V Hg 1000 W en fachada con red preen hilo piloto pot. cte. C,APD-0FPCM1000PC,120,
TRV0416,217,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 217 KVA en cámara,TRV-3V217,,
TRT0128,50,C,0,0,,Banco de 2 transformadores 13 kV monofásicos 50 KVA en cámara,TRT-3V50,,
APO0726,114,C,0,10,,Lum. 240 V Led 114 W en fachada con red subt hilo piloto pot. cte. C,APD-0ALCL114PC,11.4,
COO0307,,,0,0,,CONDUCTOR ACAR #1/0 AWG,CO0-0S1/0,,
ESR0017,,,0,0,,Est. 34.5 kV 2F En volado Retención,ESR-2VR,,
TRV0188,999,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 999 kVA en cámara,TRV-3I999,,
ESV0111,,,0,0,,Est. 22 kV 3F Dos Postes Angular dos deriv. 1F Centrada Retención,ESV-3HA+1CR+1CR,,
POO0102,,,0,0,,Poste Hormigón armado Circular de 9m carga de rotura 400kg,PO0-0HC9_400,,
ECT0010,300,A,0,0,,Capacitor automático 13kV 1F 300kVAR,ECT-1A300,,
ESV0091,,,0,0,,Est. 22 kV 3F Centrada Angular dos deriv.1F Centrada Retención,ESV-3CA+1CR+1CR,,
ESR0050,,,0,0,,Est. 34.5 kV 2F Centrada Retencion deriv. 2F Centrada Retención,ESR-2CR+2CR,,
TRS0123,400,C,0,0,,Transformador 6 kV 3F conv. 400 kVA en cámara,TRS-3O400,,
TRR0190,501,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 501 KVA en cámara,TRR-3I501,,
SPR0004,,,0,0,,Secc. 34.5kV 1F con seccionador fus. unipolar ab. disp. rompearco 200A,SPR-1E200,,
TRT0463,35,A,0,0,,Transformador 13 kV 1F autoproteg. 35 kVA en poste,TRT-1A35,,
TUT0072,125,C,0,0,,Banco de 2 transformadores 13 kV 1F convenc. Frente muerto 125 kVA,TUT-3T125,,
SSV0021,,,0,0,,"Secc. red subt. 22kV 2F con barraje desc., 4 vias,  600 A",SSV-2B4_600,,
SDD0205,4,,,,,SGDA 220V 3F Fotovoltaica de 4kW,SDD-3F4,,
TRT0235,500,C,0,0,,Transformador 13 kV 3F conv. 500 kVA en poste,TRT-3C500,,
COO0186,,,0,0,,Conductor ASC #6 AWG,CO0-0A6,,
TRT0073,37.5,C,0,0,,Transformador 13 kV 1F conv. 37.5 kVA  en cámara,TRT-1O37.5,,
ESS0030,,,0,0,,Est. 6 kV 3F En Volado Doble retención,ESS-3VD,,
SDD0258,29.98,,,,,SGDA 220V 3F Fotovoltaica de 29.98kW,SDD-3F29.98,,
ECT0051,381,M,0,0,,Regulador de voltaje bobina fija 13kV 3F 381 kVA ctrl manual,ECT-3RM381,,
SPS0027,,,0,0,,Secc. 6 kV 2F con interruptor 200A BIL 125,SPS-2I200_125,,
ESR0022,,,0,0,,Est. 34.5 kV 3F Centrada Doble retención,ESR-3CD,,
SSV0073,,,0,0,,"Secc. red subt. 22kV 2F, Transición, inst. en cruceta en volado",SSV-2RV,,
SSV0065,,,0,0,,"Secc. red subt. 22kV 3F con int.  redes subt, 6 vías, 600A",SSV-3I6_600,,
SPT0091,,,0,0,,Secc. 13kV 3F con interruptor 600A BIL 150,SPT-3I600_150,,
TRV0103,5,C,0,0,,Transformador 22 kV 2F conv. 5 kVA en poste,TRV-2C5,,
TRS0135,378,C,0,0,,Transformador 6 kV 3F conv. 378 kVA  en cámara,TRS-3O378,,
TRR0447,330,C,0,0,,Transformador 34.5 kV 1F conv. 330 kVA en cámara,TRR-1O330,,
SDD0225,8.4,,,,,SGDA 220V 3F Fotovoltaica de 8.4kW,SDD-3F8.4,,
AOD0038,125,C,0,13,C,Lum. 240 V Ornamental Hg 125 W en poste Hilo Piloto. pot. cte.,AOD-0PLM125PC,16.25,
ESR0108,,,0,0,,Est. 34.5 kV 3F Dos Postes Doble Retención deriv. 1F Centrada Pasante,ESR-3HD+1CP,,
APO0978,200,C,0,10,C,Lum. 240V Led 200 W en poste  con red aérea Autocontrolada pot. Cte. C,APD-0PLCL200AC,20,
TRT0222,20,C,0,0,,Transformador 13 kV 3F conv. 20 kVA  en poste,TRT-3C20,,
ECS0037,50,E,0,0,,Regulador de voltaje bobina múltiple 6kV 3F 50 kVA ctrl electrónico,ECS-3EE50,,
SST0070,,,0,0,,"Secc. red subt. 13kV 1F, Transición, inst. en cruceta semicentrada",SST-1RS,,
SPT0050,,,0,0,,Secc. 13kV 3F con secc. trip. oper. con carga con disp. rompearco 200A,SPT-3N200,,
COO0404,,,0,0,,"Conductor de Cu concentrico, aislado 600 V, Tipo XLPE  No.1X6+8 AWG",CO0-0W1x6(8),,
APO0734,39,C,0,10,,Lum. 240 V Led 39 W en poste con red aérea hilo piloto pot. cte. C,APD-0PLCL39PC,3.9,
APO0440,1500,C,0,12,,Proy. 240 V Hg 1500 W en poste con red aerea Autocontrolado pot. cte. C,APD-0PPCM1500AC,180,
SPT0077,,,0,0,,Secc. 13kV 3F con reconectador 630A BIL 125,SPT-3R630_125,,
ECS0067,1800,A,0,0,,Capacitor automático 6kV 3F 1800kVAR,ECS-3A1800,,
SPS0031,,,0,0,,Secc. 6 kV 2F con reconectador 600A BIL 95,SPS-2R600_95,,
SSS0009,,,0,0,,"Secc. red subt. 6kV 3F con conector codo Portaf.,  200 A",SSS-3P200,,
TRS0001,3,C,0,0,,Transformador 6  kV  2F conv.  3 kVA en poste,TRS-2C3,,
POO0113,,,0,0,,Poste Hormigón armado Circular de 9m carga de rotura 3000kg,PO0-0HC9_3000,,
COO0373,,,0,0,,Conductor Multiplex Al 3x8 AWG,CO0-0J3x8,,
TRV0233,65,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 65 kVA en poste,TRV-3B65,,
TRV0332,47.5,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 47.5 kVA en cámara,TRV-1V47.5,,
AOD0105,250,C,0,12,C,Lum. 240 V Ornamental MH 250 W en Fachada Hilo Piloto pot. cte.,AOD-0FLH250PC,30,
POO8705,,,0,0,,Poste Hormigón armado Circular de 19m carga de rotura 600kg,PO0-0HC19_600,,
SPR0038,,,0,0,,Secc. 34.5kV 3F con seccionador de cuchilla   200A,SPR-3C200,,
TRR0238,200,C,0,0,,Transformador 34.5 kV 3F conv. 200 kVA en cámara,TRR-3O200,,
TRS0117,200,C,0,0,,Transformador 6 kV 3F conv. 200 kVA en cámara,TRS-3O200,,
TRR0112,35,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 35 KVA en poste,TRR-3N35,,
POO2612,,,0,0,,Poste Hormigón armado Rectangular de 15m carga de rotura 2000kg,PO0-0HR15_2000,,
TRT0460,30,A,0,0,,Transformador 13 kV 1F autoproteg. 30 kVA en poste,TRT-1A30,,
APO0985,200,C,0,10,C,Lum. 240 V Led 200 W en poste con red aérea hilo piloto pot. cte. C,APD-0PLCL200PC,20,0
TUT0014,30,C,0,0,,Transformador  13kV 3F conv. frente muerto 30 kVA,TUT-3M30,,
SPR0051,,,0,0,,Secc. 34.5kV 3F con secc. trip. oper. con carga con disp. rompearco 300A,SPR-3N300,,
TRV0001,3,C,0,0,,Transformador 22 kV 1F conv. 3 kVA en poste,TRV-1C3,,
COO0205,,,0,0,,Conductor Concéntrico Cu 4x8,CO0-0W4X8,,
ECT0073,600,A,0,0,,Capacitor automático 13kV 1F 600kVAR,ECT-1A600,,
SDD0230,9.6,,,,,SGDA 220V 3F Fotovoltaica de 9.6kW,SDD-3F9.6,,
TRV0046,350,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 350KVA,TRV-3P350,,
TRR0448,180,C,0,0,,Transformador 34.5 kV 3F conv. 180 kVA en poste,TRR-3C180,,
AOD0030,150,C,0,13,C,Proy. 240 V Ornamental MH 150 W en piso Hilo Piloto. pot. cte.,AOD-0IPH150PC,19.5,
TRT0146,192,C,0,0,,Banco de 2 transformadores 13 kV monofásicos 192 KVA en cámara,TRT-3V192,,
SST0011,,,0,0,,"Secc. red subt. 13kV 1F con barraje desc., 2 vias,  600 A",SST-1B2_600,,
ESN0022,,,0,0,,"Est. 69 kV 3F Transposición con dos postes y aisladores tipo disco, poste",ESN-1HT,,
AOD0062,50,C,0,16,C,Proy. 240 V Ornamental MH 50 W en poste Autocont. pot. cte.,AOD-0PPH50AC,8,
POO2622,,,0,0,,Poste Hormigón armado Circular de 15m carga de rotura 1600kg,PO0-0HR15_1600,,
TRV0359,5,C,0,0,,Transformador 22 kV 2F conv. 5 kVA en cámara,TRV-2O5,,
ESS0105,,,0,0,,Est. 6 kV 3F Dos Postes Pasante deriv. 2F Centrada Pasante,ESS-3HP+2CP,,
COO0123,,,0,0,,Conductor Clase 25kV Al 1/0 AWG,CO0-0E1/0,,
TRR0335,500,C,0,0,,Transformador 34.5 kV 1F conv. 500 kVA en cámara,TRR-1O500,,
ECR0023,200,M,0,0,,Regulador de voltaje bobina fija 34.5kV 3F 200 kVA ctrl manual,ECR-3RM200,,
ESE0004,,,0,0,,Est. 0V 1 vía Vertical Pasante deriv. 1 vía Vertical Retención,ESE-1EP+1ER,,
TRR0284,310,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 310 KVA en cámara,TRR-3I310,,
MED0012,,,0,0,,Medidor 240V 1F3H - Masivos Electromecánico. Energía Activa - 200 A_Forma 2S,MED-1L200_2S,,
APO0505,150,C,0,13,,Proy. 240 V Na 150 W en poste con red subt hilo piloto pot. cte. C,APD-0SPCS150PC,19.5,
COO0248,,,0,0,,Conductor AAAC 5005 #4/0 AWG,CO0-0C4/0,,
TRS0237,87.5,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 87.5 KVA en poste,TRS-2B87.5,,
ESV0039,,,0,0,,Est. 22 kV 3F Line Poste Pasante,ESV-3LP,,
ESV0093,,,0,0,,Est. 22 kV 3F Centrada Doble Retención dos deriv.1F Centrada Retención,ESV-3CD+1CR+1CR,,
SDD0220,7.74,,,,,SGDA 220V 3F Fotovoltaica de 7.74kW,SDD-3F7.74,,
TUS0012,250,C,0,0,,Transformador  6kV 3F conv. frente muerto 250 kVA,TUS-3M250,,
TRR0182,367,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 367 KVA en cámara,TRR-3I367,,
ECR0028,300,E,0,0,,Regulador de voltaje bobina fija 34.5kV 3F 300 kVA ctrl electrónico,ECR-3RE300,,
COO0198,,,0,0,,Conductor TTU Cu. #12 AWG,CO0-0P12,,
APO0306,250,C,0,12,C,Lum. 240 V Na  250 W en poste con red aerea hilo piloto pot. cte. C,APD-0PLCS250PC,30,
APO0333,250,C,0,12,,Lum. 240 V Na 250 W en poste con red subt Autocontrolada pot. cte. C,APD-0SLCS250AC,30,
TRR0170,162.5,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 162.5 KVA en cámara,TRR-3I162.5,,
COO0107,,,0,0,,Conductor Clase 15kV Al 3/0 AWG,CO0-0Z3/0,,
ESR0128,,,0,0,,Est. 34.5 kV 1F Bandera Angular deriv. 1F Centrada Retención,ESR-1BA+1CR,,
SPS0005,,,0,0,,Protección 6kV 3F con descargador 6kV,SPS-3P6,,
SPO0067,,,0,0,,Secc. 3F con fusible 7K,SPO-3F7K,,
TRR0379,182,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 182 KVA en poste,TRR-1B182,,
SST0031,,,0,0,,Secc. red subt. 13 kV 1F con fusible 10 A,SST-1F10,,
TRV0130,160,C,0,0,,Transformador 22 kV 3F conv. 160 kVA en cámara,TRV-3O160,,
SPS0065,,,0,0,,Secc. 6 kV 3F con interruptor 200A BIL 95,SPS-3I200_95,,
APO0373,70,C,0,16,,Lum. 240 V Na 70 W en poste con red preen Autocontrolada pot. cte. C,APD-0OLCS70AC,11.2,
TRR0410,267,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 267 KVA en cámara,TRR-1V267,,
TRT0316,501,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 501 kVA en poste,TRT-3N501,,
POO1505,,,0,0,,Poste Hormigón armado Circular de 11.5m carga de rotura 600kg,PO0-0HC11.5_600,,
TRV0380,35,C,0,0,,Transformador 22 kV 1F conv. 35 kVA en cámara,TRV-1O35,,
TRR0294,1500,C,0,0,,Transformador 34.5 kV 3F conv. 1500 kVA en cámara,TRR-3O1500,,
ESR0060,,,0,0,,Est. 34.5 kV 3F Volada Pasante deriv. 1F Centrada Retención,ESR-3VP+1CR,,
POO6300,,,0,0,,Poste Madera Circular de 6m,PO0-0MC6,,
TRR0199,1500,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 1500 KVA en cámara,TRR-3I1500,,
APO0305,150,C,0,13,C,Lum. 240 V Na 150 W en poste con red aerea hilo piloto pot. cte. C,APD-0PLCS150PC,19.5,
APO0368,250,D,150,12,S,Lum. 240 V Na 250 W en fachada con red subt hilo piloto Dob.niv.pot. C,APD-0ALCS250PD,30,19.5
TUS0049,400,C,0,0,,Transformador  6kV 3F  seco 400 kVA,TUS-3D400,,
SPS0030,,,0,0,,Secc. 6 kV 2F con reconectador 400A BIL 125,SPS-2R400_125,,
SDT0260,30,,,,,"SGDA 13,8kV 3F Fotovoltaica de 30kW",SDT-3F30,,
ESV0104,,,0,0,,Est. 22 kV 3F Bandera Doble Retención deriv. 3F Bandera Retención,ESV-3BD+3BR,,
APO0928,220,C,0,10,,Lum. 240 V Led 220 W en poste con red aérea hilo piloto pot. cte. C,APD-0PLCL220PC,22,
APO0785,212,C,0,10,,Lum. 240 V Led 212 W en fachada con red preen Autocontrolada pot. cte. C,APD-0FLCL212AC,21.2,
SPS0105,,,0,0,,Secc. 6kV 3F con reconectador 800A BIL 75,SPS-3R800_75,,
TRV0232,62.5,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 62.5 kVA en poste,TRV-3B62.5,,
POO5028,,,0,0,,Poste Hormigón armado rectangular de 16m carga de rotura 2800kg,PO0-0HR16_2800,,
TRT0317,250,C,0,0,,Transformador 13 kV 1F conv. 250 kVA en cámara,TRT-1O250,,
TRT0028,25,C,0,0,,Transformador 13 kV 1F Pedestal o Padmounted 25KVA,TRT-1P25,,
TRR0409,242,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 242 KVA en cámara,TRR-1V242,,
SPO0034,,,0,0,,Secc. 2F con conector ranuras paralelas 1/0 a 4/0 - 6 a 4/0 Al/Cu,SPO-2UB,,
TRR0289,90,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 90 KVA en poste,TRR-3N90,,
TRV0131,450,C,0,0,,Transformador 22 kV 3F conv. 450 kVA en cámara,TRV-3O450,,
AOD0011,250,C,0,12,C,Proy. 240 V Ornamental MH 250 W en piso Autocont. pot. cte.,AOD-0IPH250AC,30,
SSV0045,,,0,0,,Secc. red subt. 22 kV 2F con fusible 25 A,SSV-2F25,,
TRR0395,85,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 85 KVA en cámara,TRR-1V85,,
SPS0088,,,0,0,,Secc. 6kV 3F con interruptor 600A BIL 150,SPS-3I600_150,,
SSD0011,,,0,0,,Secc. red subt. 220 V 3F con interruptor termomagnético 125 A,SSD-3N125,,
TRR0274,1000,C,0,0,,Transformador 34.5 kV 3F conv. 1000 kVA  en poste,TRR-3C1000,,
SDD0291,125,,,,,SGDA 220V 3F Fotovoltaica de 125kW,SDD-3F125,,
ESR0131,,,0,0,,Est. 34.5 kV 1F Semiaislado o Ecologico Retención,ESR-1MR,,
EST0018,,,0,0,,Est. 13 kV 2F En volado Doble retención,EST-2VD,,
APO0916,60,C,0,10,,Lum. 240 V Led 60 W en poste con red aérea Autocontrolada pot. cte. C,APD-0PLCL60AC,6,
COO0120,,,0,0,,Conductor Clase 25kV Cu 1000 MCM,CO0-0Y1000,,
TUV0031,50,C,0,0,,Transformador  22kV 3F sumerg.  50 kVA,TUV-3S50,,
COO0231,,,0,0,,CONDUCTOR ACAR #350 MCM,CO0-0S350,,
TRT0306,57.5,C,0,0,,Banco de 2 transformadores 13 kV monofásicos 57.5 kVA en poste,TRT-3B57.5,,
TRV0361,15,C,0,0,,Transformador 22 kV 2F conv. 15 kVA en cámara,TRV-2O15,,
ECV0060,600,C,0,0,,Capacitor fijo 22kV 1F 600kVAR,ECV-1C600,,
EU0023,,,,0,,Est.red subt.  banco de ductos  config. 2x4  de 110 mm.  en calzada,EU0-0B2x4B2,,
TUT0088,55,C,0,0,,Banco de 3 transformadores 13 kV 1F convenc. Frente muerto 55 kVA,TUT-3R55,,
TRT0332,330,C,0,0,,Transformador 13 kV 3F conv. 330 kVA en cámara,TRT-3O330,,
COO0130,,,0,0,,Conductor TW Cu # 14 AWG,CO0-0O14,,
TRS0281,350,C,0,0,,Banco de 2 transformadores en paralelo 6 kV bifasicos 350 KVA en cámara,TRS-2V350,,
APO0728,150,C,0,10,,Lum. 240 V Led 150 W en poste con red aérea hilo piloto pot. cte. C,APD-0PLCL150PC,15,
TRR0068,3,C,0,0,,Transformador 34.5 kV 1F conv.  3 kVA en cámara,TRR-1O3,,
TRR0201,160,C,0,0,,Transformador 34.5 kV 3F conv. 160 kVA en cámara,TRR-3O160,,
COO0346,,,0,0,,Conductor Semiaislado o Ecológico Clase 25kV Al 1/0 AWG,CO0-0H1/0,,
APO0934,180,C,0,10,,Lum. 240 V Led 180 W en poste con red subt Autocontrolada pot. cte. C,APD-0SLCL180AC,18,
APO0748,60,C,0,10,,Lum. 240 V Led 60 W en poste con red subterranea Autocontrolada pot. cte. C,APD-0SLCL60AC,6,
TRT0182,367,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 367 KVA en cámara,TRT-3I367,,
AOD0139,250,C,0,12,C,Proy. 240 V Ornamental Hg 250 W en piso Autocont. pot. cte.,AOD-0IPM250AC,30,
TRV0002,5,C,0,0,,Transformador 22 kV 1F conv. 5 kVA en poste,TRV-1C5,,
TRR0147,200,C,0,0,,Banco de 2 transformadores 34.5 kV monofásicos 200 KVA en cámara,TRR-3V200,,
SDD0091,11.7,,,,,SGDA 240V 1F Fotovoltaica de 11.7kW,SDD-1F11.7,,
APO0342,100,C,0,15,,Lum. 240 V Na 100 W en fachada con red preen hilo piloto pot. cte. C,APD-0FLCS100PC,15,
TRR0452,375,C,0,0,,Transformador 34.5 kV 3F conv. 375 kVA en poste,TRR-3C375,,
ESS0029,,,0,0,,Est. 6 kV 3F En Volado Retención,ESS-3VR,,
TRT0301,200,C,0,0,,Transformador 13 kV 1F conv. 200 kVA en poste,TRT-1C200,,
TRT0393,110,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 110 KVA en poste,TRT-1B110,,
TRR0403,137.5,C,0,0,,Banco de 2 transformadores en paralelo 34.5 kV monofásicos 34.57.5 KVA en cámara,TRR-1V137.5,,
ESV0049,,,0,0,,Est. 22 kV 1F Volada Pasante deriv. 1F Centrada Retención,ESV-1VP+1CR,,
ESV0069,,,0,0,,Est. 22 kV 3F Semi Centrada Doble Retenc. deriv. 1F Centrada Retenc.,ESV-3SD+1CR,,
TRR0223,140,C,0,0,,Transformador 34.5 kV 3F conv. 140 kVA en poste,TRR-3C140,,
TUV0002,15,C,0,0,,Transformador  22kV 1F conv. frente muerto 15 kVA,TUV-1M15,,
TRS0006,37.5,C,0,0,,Transformador 6  kV  2F conv. 37.5 kVA en poste,TRS-2C37.5,,
ESC0005,,,0,0,,Est. 120V 2 vías Vertical Retención deriv. 1 vía Vertical Retención,ESC-2ER+1ER,,
TUT0034,90,C,0,0,,Transformador  13kV 3F sumerg. 90 kVA,TUT-3S90,,
POO7900,,,0,0,,Poste Metálico Rectangular de 9m,PO0-0ER9,,
ESR0136,,,0,0,,Est. 34.5 kV 2F Semiaislado o Ecologico Doble retención,ESR-2MD,,
TRV0366,250,C,0,0,,Transformador 22 kV 1F Pedestal o Padmounted 250KVA,TRV-1P250,,
TUS0026,200,C,0,0,,Transformador  6kV 3F sumerg. 200 kVA,TUS-3S200,,
TRR0174,225,C,0,0,,Banco de 3 transformadores 34.5 kV monofásicos 225 KVA en cámara,TRR-3I225,,
COO0396,,,0,0,,Conductor TTU Al #600 MCM,CO0-0M600,,
TUT0083,350,C,0,0,,Banco de 2 transformadores 13 kV 1F convenc. Frente muerto 350 kVA,TUT-3T350,,
ECT0063,250,A,0,0,,Capacitor automático 13kV 3F 250kVAR,ECT-3A250,,
TRT0371,52.5,C,0,0,,Banco de 2 transformadores en paralelo 13 kV monofásicos 52.5 KVA en poste,TRT-1B52.5,,
TRR0043,100,C,0,0,,Transformador 34.5 kV 3F Pedestal o Padmounted 100KVA,TRR-3P100,,
APO0720,66,C,0,10,,Lum. 120 V Led 66 W en poste con red aérea Autocontrolada pot. cte. C,APC-0PLCL66AC,6.6,
ESR0077,,,0,0,,Est. 34.5 kV 3F Bandera Angular derivación 3F Semi Centrada Retención,ESR-3BA+3SR,,
SDD0041,4.26,,,,,SGDA 220V 1F Fotovoltaica de 4.26kW,SDD-1F4.26,,
APO0758,133,C,0,10,,Lum. 240 V Led 133 W en poste con red preen Autocont. pot. cte. C,APD-0OLCL133AC,13.3,
COO0414,0,,0,0,,Conductor Concéntrico Cu 3x14,CO0-0W3x14,0,0
APO0405,100,C,0,15,,Proy. 240 V Hg 100 W en poste con red aerea Autocontrolado pot. cte. C,APD-0PPCM100AC,15,
ESR0037,,,0,0,,Est. 34.5 kV 3F Bandera Doble retención,ESR-3BD,,
ECV0008,300,C,0,0,,Capacitor fijo 22kV 3F 300kVAR,ECV-3C300,,
TRV0415,204.5,C,0,0,,Banco de 2 transformadores 22 kV monofásicos 204.5 KVA en cámara,TRV-3V204.5,,
ECR0060,1800,C,0,0,,Capacitor fijo 34.5kV 3F 1800kVAR,ECR-3C1800,,
TRR0066,2000,C,0,0,,Transformador 34.5 kV 3F Pedestal o Padmounted 2000KVA,TRR-3P2000,,
TRS0064,50,A,0,0,,Transformador 6 kV 2F autoproteg. 50 kVA en poste,TRS-2A50,,
SSS0059,,,0,0,,"Secc. red subt. 6kV 2F con descarg. premold., MCOV 5,1 kV",SSS-2D5,,
TRV0305,50,C,0,0,,Banco de 2 transformadores en paralelo 22 kV monofásicos 50 KVA en poste,TRV-1B50,,
SPR0015,,,0,0,,Secc. 34.5kV 1F con interruptor 200A BIL 95,SPR-1I200_95,,
SPT0024,,,0,0,,Secc. 13kV 2F con seccionador fus. unipolar ab. disp. rompearco 200A,SPT-2E200,,
APO0938,220,C,0,10,,Lum. 240 V Led 220 W en fachada con red preen Autocontrolada pot. cte. C,APD-0FLCL220AC,22,
APO0783,212,C,0,10,,Lum. 240 V Led 212 W en poste con red preen Autocont. pot. cte. C,APD-0OLCL212AC,21.2,
ECS0049,864,M,0,0,,Regulador de voltaje bobina fija 6kV 3F 864 kVA ctrl manual,ECS-3RM864,,
SPS0044,,,0,0,,Secc. 6 kV 3F con seccionador fus. unipolar ab. 200A,SPS-3S200,,
TRR0024,112.5,C,0,0,,Transformador 34.5 kV 3F conv. 112.5 kVA en poste,TRR-3C112.5,,
SPR0003,,,0,0,,Secc. 34.5kV 1F con seccionador fus. unipolar ab. disp. rompearco 100A,SPR-1E100,,
TRV0152,100,C,0,0,,Banco de 3 transformadores 22 kV monofásicos 100 kVA en cámara,TRV-3I100,,
TRR0212,3,C,0,0,,Transformador 34.5 kV 2F conv. 3 kVA en poste,TRR-2C3,,
TRT0193,600,C,0,0,,Banco de 3 transformadores 13 kV monofásicos 600 KVA en cámara,TRT-3I600,,
APO0231,250,C,0,12,C,Lum. 240 V Hg 250 W en fachada con red subt Autocontrolada pot. cte. C,APD-0ALCM250AC,30,
TOO0004,,,0,0,,Torre Metálica de 49 m,TO0-0ET49,,
TRV0037,75,C,0,0,,Transformador 22 kV 3F Pedestal o Padmounted 75KVA.,TRV-3P75,,
TRT0465,280,C,0,0,,Transformador 13 kV 3F conv. 280 kVA en cámara,TRT-3O280,,
SST0058,,,0,0,,"Secc. red subt. 13kV 1F con descarg. premold., MCOV 8,4kV",SST-1D8,,
APO0336,250,D,150,12,S,Lum. 240 V Na 250 W en poste con red subt hilo piloto Dob.niv.pot. C,APD-0SLCS250PD,30,19.5
ESR0053,,,0,0,,Est. 34.5 kV 3F Centrada Pasante deriv. 1F Centrada Retención,ESR-3CP+1CR,,
